//name	direction	type	clock	bits	default	interface	indexed	buffer	
RXCHBONDMASTER	in	0	RXUSRCLK2	1					
RXCHBONDO	out	0	RXUSRCLK	5					
RXCHBONDSLAVE	in	0	RXUSRCLK2	1					
RXCKCALDONE	out	0		1					
RXCKCALRESET	in	0		1					
RXCKCALSTART	in	0		7					
RXCLKCORCNT	out	0	RXUSRCLK2	1					
RXCOMINITDET	out	0	TXUSRCLK2	1					
RXCOMMADET	out	0	RXUSRCLK2	1			y		
RXCOMMADETEN	in	s	RXUSRCLK2	1					
RXCOMSASDET	out	0	TXUSRCLK2	1					
RXCOMWAKEDET	out	0	TXUSRCLK2	1					
RXCTRL0	out	d	RXUSRCLK2	16		mgt_gty_rx	y		
RXCTRL1	out	d	RXUSRCLK2	16		mgt_gty_rx	y		
RXCTRL2	out	d	RXUSRCLK2	8		mgt_gty_rx	y		
RXCTRL3	out	d	RXUSRCLK2	8		mgt_gty_rx	y		
RXDATA	out	d	RXUSRCLK2	128		mgt_gty_rx	y		
RXDATAEXTENDRSVD	out	0	RXUSRCLK2	1					
RXDATAVALID	out	d	RXUSRCLK2	2		mgt_gty_rx	y		
RXDFEAGCHOLD	in	0		1	1'b0				
RXDFEAGCOVRDEN	in	0		1	1'b0				
RXDFECFOKFCNUM	in	0		4	4'b1101				
RXDFECFOKFEN	in	0		1	1'b0				
RXDFECFOKFPULSE	in	0		1	1'b0				
RXDFECFOKHOLD	in	0		1	1'b0				
RXDFECFOKOVREN	in	0		1	1'b0				
RXDFEKHHOLD	in	0		1	1'b0				
RXDFEKHOVRDEN	in	0		1	1'b0				
RXDFELFHOLD	in	0		1	1'b0				
RXDFELFOVRDEN	in	0		1	1'b0				
RXDFELPMRESET	in	s		1			y		
RXDFELPMRESET	in	s		1					
RXDFETAP10HOLD	in	0		1	1'b0				
RXDFETAP10OVRDEN	in	0		1	1'b0				
RXDFETAP11HOLD	in	0		1	1'b0				
RXDFETAP11OVRDEN	in	0		1	1'b0				
RXDFETAP12HOLD	in	0		1	1'b0				
RXDFETAP12OVRDEN	in	0		1	1'b0				
RXDFETAP13HOLD	in	0		1	1'b0				
RXDFETAP13OVRDEN	in	0		1	1'b0				
RXDFETAP14HOLD	in	0		1	1'b0				
RXDFETAP14OVRDEN	in	0		1	1'b0				
RXDFETAP15HOLD	in	0		1	1'b0				
RXDFETAP15OVRDEN	in	0		1	1'b0				
RXDFETAP2HOLD	in	0		1	1'b0				
RXDFETAP2OVRDEN	in	0		1	1'b0				
RXDFETAP3HOLD	in	0		1	1'b0				
RXDFETAP3OVRDEN	in	0		1	1'b0				
RXDFETAP4HOLD	in	0		1	1'b0				
RXDFETAP4OVRDEN	in	0		1	1'b0				
RXDFETAP5HOLD	in	0		1	1'b0				
RXDFETAP5OVRDEN	in	0		1	1'b0				
RXDFETAP6HOLD	in	0		1	1'b0				
RXDFETAP6OVRDEN	in	0		1	1'b0				
RXDFETAP7HOLD	in	0		1	1'b0				
RXDFETAP7OVRDEN	in	0		1	1'b0				
RXDFETAP8HOLD	in	0		1	1'b0				
RXDFETAP8OVRDEN	in	0		1	1'b0				
RXDFETAP9HOLD	in	0		1	1'b0				
RXDFETAP9OVRDEN	in	0		1	1'b0				
RXDFEUTHOLD	in	0		1	1'b0				
RXDFEUTOVRDEN	in	0		1	1'b0				
RXDFEVPHOLD	in	0		1	1'b0				
RXDFEVPOVRDEN	in	0		1	1'b0				
RXDFEXYDEN	in	0		1	1'b1				
RXDLYBYPASS	in	s		1					
RXDLYBYPASS	in	s		1					
RXDLYEN	in	s		1					
RXDLYOVRDEN	in	s		1					
RXDLYSRESET	in	s		1					
RXDLYSRESETDONE	out	s		1			y		
RXELECIDLE	out	0		1					
RXELECIDLEMODE	in	s		2					
RXGEARBOXSLIP	in	d	RXUSRCLK2	1		mgt_gty_rx	y		
RXHEADER	out	d	RXUSRCLK2	6		mgt_gty_rx	y		
RXHEADERVALID	out	d	RXUSRCLK2	2		mgt_gty_rx	y		
RXLATCLK	in	c		1		mgt_gty_rx			
RXLPMEN	in	s		1					
RXLPMGCHOLD	in	0		1	1'b0				
RXLPMGCOVRDEN	in	0		1	1'b0				
RXLPMHFHOLD	in	0		1	1'b0				
RXLPMHFOVRDEN	in	0		1	1'b0				
RXLPMLFHOLD	in	0		1	1'b0				
RXLPMLFKLOVRDEN	in	0		1	1'b0				
RXLPMOSHOLD	in	0		1	1'b0				
RXLPMOSOVRDEN	in	0		1	1'b0				
RXMCOMMAALIGNEN	in	s	RXUSRCLK2	1					
RXMONITOROUT	out	0		8					
RXMONITORSEL	in	0		2	2'b00				
RXOOBRESET	in	0		1					
RXOOBRESET	in	0		1					
RXOSCALRESET	in	s		1			y		
RXOSHOLD	in	0		1	1'b0				
RXOSINTDONE	out	0		1					
RXOSINTSTARTED	out	0		1					
RXOSINTSTROBEDONE	out	0		1					
RXOSINTSTROBESTARTED	in	0		1	1'b0				
RXOSOVRDEN	in	0		1	1'b0				
RXOUTCLK	out	c		1		mgt_gty_rx	y		
RXOUTCLKFABRIC	out	0		1			y		
RXOUTCLKPCS	out	0		1			y		
RXOUTCLKSEL	in	s		3					
RXPCOMMAALIGNEN	in	s	RXUSRCLK2	1					
RXPCSRESET	in	s		1			y		
RXPD	in	s		2	2'b11		y		
RXPHALIGN	in	s		1					
RXPHALIGNDONE	out	d		1			y		
RXPHALIGNEN	in	s		1					
RXPHALIGNERR	out	s		1			y		
RXPHDLYPD	in	0		1					
RXPHDLYPD	in	s		1					
RXPHDLYRESET	in	s		1					
RXPLLCLKSEL	in	s		2			y		
RXPMARESET	in	s		1			y		
RXPMARESETDONE	out	s		1			y		
RXPOLARITY	in	s		1					
RXPRBSCNTRESET	in	s	RXUSRCLK2	1					
RXPRBSERR	out	s	RXUSRCLK2	1			y		
RXPRBSLOCKED	out	s	RXUSRCLK2	1			y		
RXPRBSSEL	in	s	RXUSRCLK2	4					
RXPRGDIVRESETDONE	out	s		1			y		
RXPROGDIVRESET	in	s		1					
RXRATE	in	s		3					
RXRATE	in	s	RXUSRCLK2	3					
RXRATEDONE	out	0	RXUSRCLK2	1			y		
RXRATEMODE	in	s		1					
RXRESETDONE	out	s		1			y		
RXSLIDE	in	d	RXUSRCLK2	1		mgt_gty_rx			
RXSLIPOUTCLK	in	s		1					
RXSLIPPMA	in	s		1					
RXSTARTOFSEQ	out	d	RXUSRCLK2	2		mgt_gty_rx	y		
RXSTATUS	out	0		3					
RXSYNCALLIN	in	d		1					
RXSYNCDONE	out	s		1			y		
RXSYNCIN	in	s		1					
RXSYNCMODE	in	s		1					
RXSYNCOUT	out	s		1			y		
RXSYSCLKSEL	in	s		2			y		
RXTERMINATION	in	0		1	1'b0				
RXUSERRDY	in	s		1			y		
RXUSRCLK	in	c		1			y		
RXUSRCLK2	in	c		1			y		
TX8B10BBYPASS	in	s	TXUSRCLK2	8			y		
TX8B10BEN	in	s	TXUSRCLK2	1			y		
TXBUFSTATUS	out	s	TXUSRCLK2	2			y		
TXBUFSTATUS	out	d	TXUSRCLK2	2			y		
TXCOMFINISH	out	0		1					
TXCOMINIT	in	0		1					
TXCOMSAS	in	0		1					
TXCOMWAKE	in	0		1					
TXCTRL0	in	d	TXUSRCLK2	16		mgt_gty_tx	y		
TXCTRL1	in	d	TXUSRCLK2	16		mgt_gty_tx	y		
TXCTRL2	in	d	TXUSRCLK2	8		mgt_gty_tx	y		
TXDATA	in	d	TXUSRCLK2	128		mgt_gty_tx	y		
TXDATAEXTENDRSVD	in	0		1					
TXDCCDONE	out	0		1					
TXDCCFORCESTART	out	0		1					
TXDCCRESET	out	0		1					
TXDEEMPH	in	s		2					
TXDETECTRX	in	0		1					
TXDIFFCTRL	in	s		5					
TXDLYBYPASS	in	s		1					
TXDLYBYPASS	in	s		1					
TXDLYEN	in	s		1					
TXDLYHOLD	in	0		1	1'b0				
TXDLYOVRDEN	in	s		1					
TXDLYSRESET	in	s		1					
TXDLYSRESETDONE	out	s		1			y		
TXDLYUPDOWN	in	0		1	1'b0				
TXELECIDLE	in	s	TXUSRCLK2	1					
TXHEADER	in	d	TXUSRCLK2	6		mgt_gty_tx	y		
TXINHIBIT	in	s	TXUSRCLK2	1					
TXLATCLK	in	c		1					
TXMAINCURSOR	in	s		7					
TXMARGIN	in	s		3					
TXOUTCLK	out	c		1			y		
TXOUTCLKFABRIC	out	0		1					
TXOUTCLKPCS	out	0		1					
TXOUTCLKSEL	in	s		3					
TXPCSRESET	in	s		1			y		
TXPD	in	s		2	2'b11		y		
TXPDELECIDLEMODE	in	0		1					
TXPHALIGN	in	s		1					
TXPHALIGNDONE	out	s		1			y		
TXPHALIGNEN	in	s		1					
TXPHDLYPD	in	0		1					
TXPHDLYPD	in	s		1					
TXPHDLYRESET	in	s		1					
TXPHDLYTSTCLK	in	0		1	1'b0				
TXPHINIT	in	0		1	1'b0				
TXPHINITDONE	out	s		1			y		
TXPHOVRDEN	in	s		1					
TXPIPPMEN	in	s		1					
TXPIPPMOVRDEN	in	s		1					
TXPIPPMPD	in	s		1					
TXPIPPMSEL	in	s		1					
TXPIPPMSTEPSIZE	in	s		5					
TXPISOPD	in	0		1	1'b0				
TXPLLCLKSEL	in	s		2			y		
TXPMARESET	in	s		1			y		
TXPMARESETDONE	out	s		1			y		
TXPOLARITY	in	s	TXUSRCLK2	1					
TXPOSTCURSOR	in	s		5					
TXPRBSFORCEERR	in	s	TXUSRCLK2	1					
TXPRBSSEL	in	s	TXUSRCLK2	4					
TXPRECURSOR	in	s		5					
TXPRGDIVRESETDONE	out	s		1					
TXPROGDIVRESET	in	s		1					
TXRATE	in	s		3					
TXRATEDONE	out	s		1			y		
TXRATEMODE	in	s		1					
TXRESETDONE	out	s	TXUSRCLK2	1			y		
TXSEQUENCE	in	d	TXUSRCLK2	7		mgt_gty_tx	y		
TXSWING	in	s		1					
TXSYNCALLIN	in	s		1					
TXSYNCDONE	out	s		1			y		
TXSYNCIN	in	s		1					
TXSYNCMODE	in	s		1					
TXSYNCOUT	out	s		1			y		
TXSYSCLKSEL	in	s		2			y		
TXSYSCLKSEL	in	s		1					
TXUSERRDY	in	s		1			y		
TXUSRCLK	in	c		1			y		
TXUSRCLK2	in	c		1			y		
									
RXQPISENN	out	0		1					
RXQPISENP	out	0		1					
TXQPISENN	out	0		1					
TXQPISENP	out	0		1					
RXDFEAGCCTRL	in	0		2	2'b01				
RXPHOVRDEN	in	0		1	1'b0				
RXQPIEN	in	0		1	1'b0				
TXQPIBIASEN	in	0		1	1'b0				
TXQPIWEAKPUP	in	0		1	1'b0				
