// base	ch	sel	offset	address hex	length (bytes, hex)	mask	read	write	description	station	chID	Chamber	Suggested parameter name	
80000	0	2	0	00080800	400	000000000000003f	1	1	Primitive converter theta correction LUT	1a	01	ME1a/01	prim_conv_th_cor_me1a_01	
80000	0	3	0	00080C00	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1a	01	ME1a/01	prim_conv_id_me1a_01	
80000	1	0	0	00081000	30	0000000000001fff	1	1	Primitive converter parameters	1a	02	ME1a/02	prim_conv_params_me1a_02	
80000	1	1	0	00081400	400	000000000000003f	1	1	Primitive converter theta LUT	1a	02	ME1a/02	prim_conv_th_lut_me1a_02	
80000	1	2	0	00081800	400	000000000000003f	1	1	Primitive converter theta correction LUT	1a	02	ME1a/02	prim_conv_th_cor_me1a_02	
80000	1	3	0	00081C00	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1a	02	ME1a/02	prim_conv_id_me1a_02	
80000	2	0	0	00082000	30	0000000000001fff	1	1	Primitive converter parameters	1a	03	ME1a/03	prim_conv_params_me1a_03	
80000	2	1	0	00082400	400	000000000000003f	1	1	Primitive converter theta LUT	1a	03	ME1a/03	prim_conv_th_lut_me1a_03	
80000	2	2	0	00082800	400	000000000000003f	1	1	Primitive converter theta correction LUT	1a	03	ME1a/03	prim_conv_th_cor_me1a_03	
80000	2	3	0	00082C00	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1a	03	ME1a/03	prim_conv_id_me1a_03	
80000	3	0	0	00083000	20	0000000000001fff	1	1	Primitive converter parameters	1a	04	ME1a/04	prim_conv_params_me1a_04	
80000	3	1	0	00083400	400	000000000000003f	1	1	Primitive converter theta LUT	1a	04	ME1a/04	prim_conv_th_lut_me1a_04	
80000	3	2	0	00083800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1a	04	ME1a/04	prim_conv_id_me1a_04	
80000	4	0	0	00084000	20	0000000000001fff	1	1	Primitive converter parameters	1a	05	ME1a/05	prim_conv_params_me1a_05	
80000	4	1	0	00084400	400	000000000000003f	1	1	Primitive converter theta LUT	1a	05	ME1a/05	prim_conv_th_lut_me1a_05	
80000	4	2	0	00084800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1a	05	ME1a/05	prim_conv_id_me1a_05	
80000	5	0	0	00085000	20	0000000000001fff	1	1	Primitive converter parameters	1a	06	ME1a/06	prim_conv_params_me1a_06	
80000	5	1	0	00085400	400	000000000000003f	1	1	Primitive converter theta LUT	1a	06	ME1a/06	prim_conv_th_lut_me1a_06	
80000	5	2	0	00085800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1a	06	ME1a/06	prim_conv_id_me1a_06	
80000	6	0	0	00086000	20	0000000000001fff	1	1	Primitive converter parameters	1a	07	ME1a/07	prim_conv_params_me1a_07	
80000	6	1	0	00086400	400	000000000000003f	1	1	Primitive converter theta LUT	1a	07	ME1a/07	prim_conv_th_lut_me1a_07	
80000	6	2	0	00086800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1a	07	ME1a/07	prim_conv_id_me1a_07	
80000	7	0	0	00087000	20	0000000000001fff	1	1	Primitive converter parameters	1a	08	ME1a/08	prim_conv_params_me1a_08	
80000	7	1	0	00087400	400	000000000000003f	1	1	Primitive converter theta LUT	1a	08	ME1a/08	prim_conv_th_lut_me1a_08	
80000	7	2	0	00087800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1a	08	ME1a/08	prim_conv_id_me1a_08	
80000	8	0	0	00088000	20	0000000000001fff	1	1	Primitive converter parameters	1a	09	ME1a/09	prim_conv_params_me1a_09	
80000	8	1	0	00088400	400	000000000000003f	1	1	Primitive converter theta LUT	1a	09	ME1a/09	prim_conv_th_lut_me1a_09	
80000	8	2	0	00088800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1a	09	ME1a/09	prim_conv_id_me1a_09	
80000	9	0	0	00089000	30	0000000000001fff	1	1	Primitive converter parameters	1b	01	ME1b/01	prim_conv_params_me1b_01	
80000	9	1	0	00089400	400	000000000000003f	1	1	Primitive converter theta LUT	1b	01	ME1b/01	prim_conv_th_lut_me1b_01	
80000	9	2	0	00089800	400	000000000000003f	1	1	Primitive converter theta correction LUT	1b	01	ME1b/01	prim_conv_th_cor_me1b_01	
80000	9	3	0	00089C00	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1b	01	ME1b/01	prim_conv_id_me1b_01	
80000	10	0	0	0008A000	30	0000000000001fff	1	1	Primitive converter parameters	1b	02	ME1b/02	prim_conv_params_me1b_02	
80000	10	1	0	0008A400	400	000000000000003f	1	1	Primitive converter theta LUT	1b	02	ME1b/02	prim_conv_th_lut_me1b_02	
80000	10	2	0	0008A800	400	000000000000003f	1	1	Primitive converter theta correction LUT	1b	02	ME1b/02	prim_conv_th_cor_me1b_02	
80000	10	3	0	0008AC00	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1b	02	ME1b/02	prim_conv_id_me1b_02	
80000	11	0	0	0008B000	30	0000000000001fff	1	1	Primitive converter parameters	1b	03	ME1b/03	prim_conv_params_me1b_03	
80000	11	1	0	0008B400	400	000000000000003f	1	1	Primitive converter theta LUT	1b	03	ME1b/03	prim_conv_th_lut_me1b_03	
80000	11	2	0	0008B800	400	000000000000003f	1	1	Primitive converter theta correction LUT	1b	03	ME1b/03	prim_conv_th_cor_me1b_03	
80000	11	3	0	0008BC00	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1b	03	ME1b/03	prim_conv_id_me1b_03	
80000	12	0	0	0008C000	20	0000000000001fff	1	1	Primitive converter parameters	1b	04	ME1b/04	prim_conv_params_me1b_04	
80000	12	1	0	0008C400	400	000000000000003f	1	1	Primitive converter theta LUT	1b	04	ME1b/04	prim_conv_th_lut_me1b_04	
80000	12	2	0	0008C800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1b	04	ME1b/04	prim_conv_id_me1b_04	
80000	13	0	0	0008D000	20	0000000000001fff	1	1	Primitive converter parameters	1b	05	ME1b/05	prim_conv_params_me1b_05	
80000	13	1	0	0008D400	400	000000000000003f	1	1	Primitive converter theta LUT	1b	05	ME1b/05	prim_conv_th_lut_me1b_05	
80000	13	2	0	0008D800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1b	05	ME1b/05	prim_conv_id_me1b_05	
80000	14	0	0	0008E000	20	0000000000001fff	1	1	Primitive converter parameters	1b	06	ME1b/06	prim_conv_params_me1b_06	
80000	14	1	0	0008E400	400	000000000000003f	1	1	Primitive converter theta LUT	1b	06	ME1b/06	prim_conv_th_lut_me1b_06	
80000	14	2	0	0008E800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1b	06	ME1b/06	prim_conv_id_me1b_06	
80000	15	0	0	0008F000	20	0000000000001fff	1	1	Primitive converter parameters	1b	07	ME1b/07	prim_conv_params_me1b_07	
80000	15	1	0	0008F400	400	000000000000003f	1	1	Primitive converter theta LUT	1b	07	ME1b/07	prim_conv_th_lut_me1b_07	
80000	15	2	0	0008F800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1b	07	ME1b/07	prim_conv_id_me1b_07	
80000	16	0	0	00090000	20	0000000000001fff	1	1	Primitive converter parameters	1b	08	ME1b/08	prim_conv_params_me1b_08	
80000	16	1	0	00090400	400	000000000000003f	1	1	Primitive converter theta LUT	1b	08	ME1b/08	prim_conv_th_lut_me1b_08	
80000	16	2	0	00090800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1b	08	ME1b/08	prim_conv_id_me1b_08	
80000	17	0	0	00091000	20	0000000000001fff	1	1	Primitive converter parameters	1b	09	ME1b/09	prim_conv_params_me1b_09	
80000	17	1	0	00091400	400	000000000000003f	1	1	Primitive converter theta LUT	1b	09	ME1b/09	prim_conv_th_lut_me1b_09	
80000	17	2	0	00091800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1b	09	ME1b/09	prim_conv_id_me1b_09	
80000	18	0	0	00092000	20	0000000000001fff	1	1	Primitive converter parameters	2	01	ME2/01	prim_conv_params_me2_01	
80000	18	1	0	00092400	400	000000000000003f	1	1	Primitive converter theta LUT	2	01	ME2/01	prim_conv_th_lut_me2_01	
80000	18	2	0	00092800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	2	01	ME2/01	prim_conv_id_me2_01	
80000	19	0	0	00093000	20	0000000000001fff	1	1	Primitive converter parameters	2	02	ME2/02	prim_conv_params_me2_02	
80000	19	1	0	00093400	400	000000000000003f	1	1	Primitive converter theta LUT	2	02	ME2/02	prim_conv_th_lut_me2_02	
80000	19	2	0	00093800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	2	02	ME2/02	prim_conv_id_me2_02	
80000	20	0	0	00094000	20	0000000000001fff	1	1	Primitive converter parameters	2	03	ME2/03	prim_conv_params_me2_03	
80000	20	1	0	00094400	400	000000000000003f	1	1	Primitive converter theta LUT	2	03	ME2/03	prim_conv_th_lut_me2_03	
80000	20	2	0	00094800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	2	03	ME2/03	prim_conv_id_me2_03	
80000	21	0	0	00095000	20	0000000000001fff	1	1	Primitive converter parameters	2	04	ME2/04	prim_conv_params_me2_04	
80000	21	1	0	00095400	400	000000000000003f	1	1	Primitive converter theta LUT	2	04	ME2/04	prim_conv_th_lut_me2_04	
80000	21	2	0	00095800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	2	04	ME2/04	prim_conv_id_me2_04	
80000	22	0	0	00096000	20	0000000000001fff	1	1	Primitive converter parameters	2	05	ME2/05	prim_conv_params_me2_05	
80000	22	1	0	00096400	400	000000000000003f	1	1	Primitive converter theta LUT	2	05	ME2/05	prim_conv_th_lut_me2_05	
80000	22	2	0	00096800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	2	05	ME2/05	prim_conv_id_me2_05	
80000	23	0	0	00097000	20	0000000000001fff	1	1	Primitive converter parameters	2	06	ME2/06	prim_conv_params_me2_06	
80000	23	1	0	00097400	400	000000000000003f	1	1	Primitive converter theta LUT	2	06	ME2/06	prim_conv_th_lut_me2_06	
80000	23	2	0	00097800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	2	06	ME2/06	prim_conv_id_me2_06	
80000	24	0	0	00098000	20	0000000000001fff	1	1	Primitive converter parameters	2	07	ME2/07	prim_conv_params_me2_07	
80000	24	1	0	00098400	400	000000000000003f	1	1	Primitive converter theta LUT	2	07	ME2/07	prim_conv_th_lut_me2_07	
80000	24	2	0	00098800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	2	07	ME2/07	prim_conv_id_me2_07	
80000	25	0	0	00099000	20	0000000000001fff	1	1	Primitive converter parameters	2	08	ME2/08	prim_conv_params_me2_08	
80000	25	1	0	00099400	400	000000000000003f	1	1	Primitive converter theta LUT	2	08	ME2/08	prim_conv_th_lut_me2_08	
80000	25	2	0	00099800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	2	08	ME2/08	prim_conv_id_me2_08	
80000	26	0	0	0009A000	20	0000000000001fff	1	1	Primitive converter parameters	2	09	ME2/09	prim_conv_params_me2_09	
80000	26	1	0	0009A400	400	000000000000003f	1	1	Primitive converter theta LUT	2	09	ME2/09	prim_conv_th_lut_me2_09	
80000	26	2	0	0009A800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	2	09	ME2/09	prim_conv_id_me2_09	
80000	27	0	0	0009B000	20	0000000000001fff	1	1	Primitive converter parameters	3	01	ME3/01	prim_conv_params_me3_01	
80000	27	1	0	0009B400	400	000000000000003f	1	1	Primitive converter theta LUT	3	01	ME3/01	prim_conv_th_lut_me3_01	
80000	27	2	0	0009B800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	3	01	ME3/01	prim_conv_id_me3_01	
80000	28	0	0	0009C000	20	0000000000001fff	1	1	Primitive converter parameters	3	02	ME3/02	prim_conv_params_me3_02	
80000	28	1	0	0009C400	400	000000000000003f	1	1	Primitive converter theta LUT	3	02	ME3/02	prim_conv_th_lut_me3_02	
80000	28	2	0	0009C800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	3	02	ME3/02	prim_conv_id_me3_02	
80000	29	0	0	0009D000	20	0000000000001fff	1	1	Primitive converter parameters	3	03	ME3/03	prim_conv_params_me3_03	
80000	29	1	0	0009D400	400	000000000000003f	1	1	Primitive converter theta LUT	3	03	ME3/03	prim_conv_th_lut_me3_03	
80000	29	2	0	0009D800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	3	03	ME3/03	prim_conv_id_me3_03	
80000	30	0	0	0009E000	20	0000000000001fff	1	1	Primitive converter parameters	3	04	ME3/04	prim_conv_params_me3_04	
80000	30	1	0	0009E400	400	000000000000003f	1	1	Primitive converter theta LUT	3	04	ME3/04	prim_conv_th_lut_me3_04	
80000	30	2	0	0009E800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	3	04	ME3/04	prim_conv_id_me3_04	
80000	31	0	0	0009F000	20	0000000000001fff	1	1	Primitive converter parameters	3	05	ME3/05	prim_conv_params_me3_05	
80000	31	1	0	0009F400	400	000000000000003f	1	1	Primitive converter theta LUT	3	05	ME3/05	prim_conv_th_lut_me3_05	
80000	31	2	0	0009F800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	3	05	ME3/05	prim_conv_id_me3_05	
80000	32	0	0	000A0000	20	0000000000001fff	1	1	Primitive converter parameters	3	06	ME3/06	prim_conv_params_me3_06	
80000	32	1	0	000A0400	400	000000000000003f	1	1	Primitive converter theta LUT	3	06	ME3/06	prim_conv_th_lut_me3_06	
80000	32	2	0	000A0800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	3	06	ME3/06	prim_conv_id_me3_06	
80000	33	0	0	000A1000	20	0000000000001fff	1	1	Primitive converter parameters	3	07	ME3/07	prim_conv_params_me3_07	
80000	33	1	0	000A1400	400	000000000000003f	1	1	Primitive converter theta LUT	3	07	ME3/07	prim_conv_th_lut_me3_07	
80000	33	2	0	000A1800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	3	07	ME3/07	prim_conv_id_me3_07	
80000	34	0	0	000A2000	20	0000000000001fff	1	1	Primitive converter parameters	3	08	ME3/08	prim_conv_params_me3_08	
80000	34	1	0	000A2400	400	000000000000003f	1	1	Primitive converter theta LUT	3	08	ME3/08	prim_conv_th_lut_me3_08	
80000	34	2	0	000A2800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	3	08	ME3/08	prim_conv_id_me3_08	
80000	35	0	0	000A3000	20	0000000000001fff	1	1	Primitive converter parameters	3	09	ME3/09	prim_conv_params_me3_09	
80000	35	1	0	000A3400	400	000000000000003f	1	1	Primitive converter theta LUT	3	09	ME3/09	prim_conv_th_lut_me3_09	
80000	35	2	0	000A3800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	3	09	ME3/09	prim_conv_id_me3_09	
80000	36	0	0	000A4000	20	0000000000001fff	1	1	Primitive converter parameters	4	01	ME4/01	prim_conv_params_me4_01	
80000	36	1	0	000A4400	400	000000000000003f	1	1	Primitive converter theta LUT	4	01	ME4/01	prim_conv_th_lut_me4_01	
80000	36	2	0	000A4800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	4	01	ME4/01	prim_conv_id_me4_01	
80000	37	0	0	000A5000	20	0000000000001fff	1	1	Primitive converter parameters	4	02	ME4/02	prim_conv_params_me4_02	
80000	37	1	0	000A5400	400	000000000000003f	1	1	Primitive converter theta LUT	4	02	ME4/02	prim_conv_th_lut_me4_02	
80000	37	2	0	000A5800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	4	02	ME4/02	prim_conv_id_me4_02	
80000	38	0	0	000A6000	20	0000000000001fff	1	1	Primitive converter parameters	4	03	ME4/03	prim_conv_params_me4_03	
80000	38	1	0	000A6400	400	000000000000003f	1	1	Primitive converter theta LUT	4	03	ME4/03	prim_conv_th_lut_me4_03	
80000	38	2	0	000A6800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	4	03	ME4/03	prim_conv_id_me4_03	
80000	39	0	0	000A7000	20	0000000000001fff	1	1	Primitive converter parameters	4	04	ME4/04	prim_conv_params_me4_04	
80000	39	1	0	000A7400	400	000000000000003f	1	1	Primitive converter theta LUT	4	04	ME4/04	prim_conv_th_lut_me4_04	
80000	39	2	0	000A7800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	4	04	ME4/04	prim_conv_id_me4_04	
80000	40	0	0	000A8000	20	0000000000001fff	1	1	Primitive converter parameters	4	05	ME4/05	prim_conv_params_me4_05	
80000	40	1	0	000A8400	400	000000000000003f	1	1	Primitive converter theta LUT	4	05	ME4/05	prim_conv_th_lut_me4_05	
80000	40	2	0	000A8800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	4	05	ME4/05	prim_conv_id_me4_05	
80000	41	0	0	000A9000	20	0000000000001fff	1	1	Primitive converter parameters	4	06	ME4/06	prim_conv_params_me4_06	
80000	41	1	0	000A9400	400	000000000000003f	1	1	Primitive converter theta LUT	4	06	ME4/06	prim_conv_th_lut_me4_06	
80000	41	2	0	000A9800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	4	06	ME4/06	prim_conv_id_me4_06	
80000	42	0	0	000AA000	20	0000000000001fff	1	1	Primitive converter parameters	4	07	ME4/07	prim_conv_params_me4_07	
80000	42	1	0	000AA400	400	000000000000003f	1	1	Primitive converter theta LUT	4	07	ME4/07	prim_conv_th_lut_me4_07	
80000	42	2	0	000AA800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	4	07	ME4/07	prim_conv_id_me4_07	
80000	43	0	0	000AB000	20	0000000000001fff	1	1	Primitive converter parameters	4	08	ME4/08	prim_conv_params_me4_08	
80000	43	1	0	000AB400	400	000000000000003f	1	1	Primitive converter theta LUT	4	08	ME4/08	prim_conv_th_lut_me4_08	
80000	43	2	0	000AB800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	4	08	ME4/08	prim_conv_id_me4_08	
80000	44	0	0	000AC000	20	0000000000001fff	1	1	Primitive converter parameters	4	09	ME4/09	prim_conv_params_me4_09	
80000	44	1	0	000AC400	400	000000000000003f	1	1	Primitive converter theta LUT	4	09	ME4/09	prim_conv_th_lut_me4_09	
80000	44	2	0	000AC800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	4	09	ME4/09	prim_conv_id_me4_09	
80000	45	0	0	000AD000	20	0000000000001fff	1	1	Primitive converter parameters	1n	03	ME1n/03	prim_conv_params_me1n_03	
80000	45	1	0	000AD400	400	000000000000003f	1	1	Primitive converter theta LUT	1n	03	ME1n/03	prim_conv_th_lut_me1n_03	
80000	45	2	0	000AD800	400	000000000000003f	1	1	Primitive converter theta correction LUT	1n	03	ME1n/03	prim_conv_th_cor_me1n_03	
80000	45	3	0	000ADC00	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1n	03	ME1n/03	prim_conv_id_me1n_03	
80000	46	0	0	000AE000	20	0000000000001fff	1	1	Primitive converter parameters	1n	06	ME1n/06	prim_conv_params_me1n_06	
80000	46	1	0	000AE400	400	000000000000003f	1	1	Primitive converter theta LUT	1n	06	ME1n/06	prim_conv_th_lut_me1n_06	
80000	46	2	0	000AE800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1n	06	ME1n/06	prim_conv_id_me1n_06	
80000	47	0	0	000AF000	20	0000000000001fff	1	1	Primitive converter parameters	1n	09	ME1n/09	prim_conv_params_me1n_09	
80000	47	1	0	000AF400	400	000000000000003f	1	1	Primitive converter theta LUT	1n	09	ME1n/09	prim_conv_th_lut_me1n_09	
80000	47	2	0	000AF800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	1n	09	ME1n/09	prim_conv_id_me1n_09	
80000	48	0	0	000B0000	20	0000000000001fff	1	1	Primitive converter parameters	2n	03	ME2n/03	prim_conv_params_me2n_03	
80000	48	1	0	000B0400	400	000000000000003f	1	1	Primitive converter theta LUT	2n	03	ME2n/03	prim_conv_th_lut_me2n_03	
80000	48	2	0	000B0800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	2n	03	ME2n/03	prim_conv_id_me2n_03	
80000	49	0	0	000B1000	20	0000000000001fff	1	1	Primitive converter parameters	2n	09	ME2n/09	prim_conv_params_me2n_09	
80000	49	1	0	000B1400	400	000000000000003f	1	1	Primitive converter theta LUT	2n	09	ME2n/09	prim_conv_th_lut_me2n_09	
80000	49	2	0	000B1800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	2n	09	ME2n/09	prim_conv_id_me2n_09	
80000	50	0	0	000B2000	20	0000000000001fff	1	1	Primitive converter parameters	3n	03	ME3n/03	prim_conv_params_me3n_03	
80000	50	1	0	000B2400	400	000000000000003f	1	1	Primitive converter theta LUT	3n	03	ME3n/03	prim_conv_th_lut_me3n_03	
80000	50	2	0	000B2800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	3n	03	ME3n/03	prim_conv_id_me3n_03	
80000	51	0	0	000B3000	20	0000000000001fff	1	1	Primitive converter parameters	3n	09	ME3n/09	prim_conv_params_me3n_09	
80000	51	1	0	000B3400	400	000000000000003f	1	1	Primitive converter theta LUT	3n	09	ME3n/09	prim_conv_th_lut_me3n_09	
80000	51	2	0	000B3800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	3n	09	ME3n/09	prim_conv_id_me3n_09	
80000	52	0	0	000B4000	20	0000000000001fff	1	1	Primitive converter parameters	4n	03	ME4n/03	prim_conv_params_me4n_03	
80000	52	1	0	000B4400	400	000000000000003f	1	1	Primitive converter theta LUT	4n	03	ME4n/03	prim_conv_th_lut_me4n_03	
80000	52	2	0	000B4800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	4n	03	ME4n/03	prim_conv_id_me4n_03	
80000	53	0	0	000B5000	20	0000000000001fff	1	1	Primitive converter parameters	4n	09	ME4n/09	prim_conv_params_me4n_09	
80000	53	1	0	000B5400	400	000000000000003f	1	1	Primitive converter theta LUT	4n	09	ME4n/09	prim_conv_th_lut_me4n_09	
80000	53	2	0	000B5800	8	00000000000000ff	1	0	Primitive converter ID, [7:4]=station, [3:0]=chamber	4n	09	ME4n/09	prim_conv_id_me4n_09	
														
80000	54	0	0	000B6000	8	0000000000000001	1	1	GTH reset				gth_rst	
80000	54	0	0	000B6000	8	0000000000000002	1	1	inject test data				inject_test_data	
80000	54	0	0	000B6000	8	0000000000000004	1	1	spy memory reset				spy_mem_rst	
80000	54	0	0	000B6000	8	0000000000000008	1	1	reset PT LUT clock manager				ptlut_clk_rst	
80000	54	0	0	000B6000	8	0000000000000010	1	1	reset PT LUT memory ICs				ptlut_chips_rst	
80000	54	0	0	000B6000	8	0000000000000020	1	1	PT LUT MRS command				ptlut_mrs_cmd	
80000	54	0	0	000B6000	8	0000000000000040	1	1	PT LUT write command				ptlut_write_cmd	
80000	54	0	0	000B6000	8	0000000000000080	1	1	PT LUT read command				ptlut_read_cmd	
80000	54	0	0	000B6000	8	0000000000000100	1	1	reserved					
80000	54	0	0	000B6000	8	0000000000000200	1	1	reserved					
80000	54	0	0	000B6000	8	0000000000000400	1	1	PT LUT data bus delays clock enable				ptlut_dbdel_clk_en	
80000	54	0	0	000B6000	8	0000000000000800	1	1	reserved					
80000	54	0	0	000B6000	8	0000000000001000	1	1	PT LUT data bus delays load				ptlut_dbdel_ld	
80000	54	0	0	000B6000	8	0000000000002000	1	1	PT LUT data bus delays reset				ptlut_dbdel_rst	
